"country","transfusion_year","female_0 - 9","female_10 - 19","female_20 - 29","female_30 - 39","female_40 - 49","female_50 - 59","female_60 - 69","female_70 - 79","female_80 - 89","female_90+","male_0 - 9","male_10 - 19","male_20 - 29","male_30 - 39","male_40 - 49","male_50 - 59","male_60 - 69","male_70 - 79","male_80 - 89","male_90+"
"Wales",1976,0.955765785754807,0.923021494401781,0.855005227878136,0.676642039118173,0.275572720114869,0.0243826154379253,0,0,0,0,0.901292531204335,0.873256734699414,0.789255979480473,0.552654870493521,0.150079175614202,0.00671119825604488,0,0,0,0
"Wales",1977,0.957588673996908,0.92785453634628,0.865374961579149,0.705138383775073,0.318475505515492,0.0342933897531586,0,0,0,0,0.901166048594143,0.878705982494994,0.803767399794397,0.587505892333641,0.18226083672836,0.0103469468655973,0,0,0,0
"Wales",1978,0.95747845937129,0.931782658402641,0.873580672765959,0.729725228075791,0.362688155461853,0.048273298510068,0,0,0,0,0.900128763402041,0.881965820331918,0.81804219846525,0.62083626064202,0.215862883855295,0.0169735495223108,0,0,0,0
"Wales",1979,0.959582436766435,0.934990471116594,0.881320754176069,0.750360030380247,0.403507917053124,0.0673069037840815,0,0,0,0,0.903633393801813,0.881749598557048,0.830716821351499,0.649648339241633,0.253000699856803,0.0246459919936618,0,0,0,0
"Wales",1980,0.960698348448684,0.939386994114628,0.888745263160966,0.766417232275155,0.44031829497155,0.0897313526289417,0,0,0,0,0.904716304920185,0.884056466046334,0.83907914715242,0.674093922451254,0.287559060692441,0.0349852116030812,0,0,0,0
"Wales",1981,0.962185953722303,0.941892776096628,0.894915732622367,0.788523561198363,0.477667246691639,0.115096015147832,0,0,0,0,0.905838058354695,0.885758751045671,0.85006190221301,0.704721615682875,0.32239784693638,0.0488996290411202,0,0,0,0
"Wales",1982,0.963507160893906,0.9453363368825,0.90344058949162,0.806351308943023,0.513279857081775,0.145289525042857,0,0,0,0,0.906841470071771,0.889686357611229,0.861910273844037,0.728758274936202,0.355935347924316,0.0677579649146927,0,0,0,0
"Wales",1983,0.967128627505642,0.94771505972144,0.91022017760044,0.822609220670101,0.547233283346806,0.178997917296022,0,0,0,0,0.909250328275642,0.892182019186068,0.873120920556735,0.751198045463182,0.38959974165919,0.0892047976957416,0,0,0,0
"Wales",1984,0.968720166350377,0.949936404509466,0.917357407780049,0.832795867358304,0.575288740742487,0.217580397975196,0.0129793334994618,0,0,0,0.914830141950162,0.895828551340323,0.880935979308391,0.765993811057461,0.42520416754899,0.117421636271446,0.00487153550225796,0,0,0
"Wales",1985,0.970850157904791,0.951739942303264,0.923419634897698,0.846241336865643,0.603295338284919,0.259602605906587,0.0209080404922553,0,0,0,0.920864834725259,0.898751139191847,0.88630396597522,0.780570097972918,0.457893939479003,0.146477875531757,0.00745953648728422,0,0,0
"Wales",1986,0.970431766132479,0.953816283091044,0.928661117580931,0.858918387733078,0.6320242612753,0.306319175037853,0.0315769548867775,0,0,0,0.925387680825856,0.902027699819461,0.893546425698034,0.794821347095435,0.491827039703126,0.180903269321389,0.0111957954009544,0,0,0
"Wales",1987,0.974077941058843,0.955641423643003,0.934516617431831,0.870014410060915,0.65668596780742,0.352326700395443,0.0445055861108956,0,0,0,0.929377024558611,0.905379725942548,0.899797791501662,0.809860995700757,0.525740486533486,0.219178229053404,0.0172499480289766,0,0,0
"Wales",1988,0.977447928103179,0.956886748779893,0.938482910157715,0.877781927858299,0.681566328526217,0.399056558563266,0.0625716346842125,0,0,0,0.931738401907896,0.903753908262825,0.907915167241947,0.824094895890318,0.560950499565577,0.259927158837733,0.028210227911552,0,0,0
"Wales",1989,0.979719588761573,0.958861328056957,0.944109898056852,0.886036561332789,0.700956634529563,0.443832849097315,0.0871297457512743,0,0,0,0.939675559134482,0.907278645337926,0.911374029255051,0.83698447751526,0.588040073345709,0.303282631244367,0.0401558130848281,0,0,0
"Wales",1990,0.979691487321795,0.960157995808197,0.947574288423603,0.893392083602081,0.721282039075923,0.48495930690358,0.115885033385378,0,0,0,0.941581095249125,0.908092765372369,0.916083419006013,0.846764018781732,0.610746239232489,0.343368935419474,0.0564476851400326,0,0,0
"Wales",1991,0.978947863046231,0.962650112664733,0.951542799905671,0.901171966781409,0.744815046812422,0.526790049439889,0.147563130316965,0,0,0,0.943990075757084,0.913334103869056,0.918447615407259,0.858556920261678,0.642884384464663,0.382748197138208,0.0777689105808347,0,0,0
